Corporation,Route No,Service Type,Source,Destination,Departure,Arrival
COIMBATORE,2030KCBANTCC01L / 40723,DELUXE 3X2,CHENNAI KALAIGNAR CBT,ANTHIYUR,20:30,04:45
SETC,2100KCBPOLAB / T470AB,AC SLEEPER SEATER,CHENNAI KALAIGNAR CBT,POLLACHI,21:00,04:00
SETC,2130KCBTPPAC / 470AC,AIR CONDITIONED,CHENNAI KALAIGNAR CBT,TIRUPPUR,21:30,04:30
SETC,2200KCBERONS / 430NS,NON AC SLEEPER SEATER,CHENNAI KALAIGNAR CBT,ERODE,22:00,06:00
SETC,2030KCBERUNS / 169NS,NON AC SLEEPER SEATER,CHENNAI KALAIGNAR CBT,ERUVADI,20:30,09:50
SETC,2000KCBSTM / 432MUD,ULTRA DELUXE,CHENNAI KALAIGNAR CBT,SATHIYAMANGALAM,20:00,05:15
SETC,1720KCBGULNS / 465UD,NON AC SLEEPER SEATER,CHENNAI KALAIGNAR CBT,GUDALORE (OOTY),17:20,07:10
SETC,1645KCBGURLB / 785LB,NON AC LOWER BERTH SEATER,CHENNAI KALAIGNAR CBT,GURUVAYUR,16:45,06:30
SETC,2030KCBBAN / 831KUD,ULTRA DELUXE,CHENNAI KALAIGNAR CBT,BENGALURU,20:30,03:45
SETC,2130KCBBANAC / 831KAC,AIR CONDITIONED,CHENNAI KALAIGNAR CBT,BENGALURU,21:30,04:45
SETC,1630KCBKAK / 282UD,ULTRA DELUXE,CHENNAI KALAIGNAR CBT,KANYAKUMARI,16:30,06:30
SETC,2015KCBKAK / 282UD,ULTRA DELUXE,CHENNAI KALAIGNAR CBT,KANYAKUMARI,20:15,10:15
SETC,0615KCBKDI / 133UD,ULTRA DELUXE,CHENNAI KALAIGNAR CBT,KARAIKUDI,06:15,16:00
SETC,0715KCBKDI / 133UD,ULTRA DELUXE,CHENNAI KALAIGNAR CBT,KARAIKUDI,07:15,17:00
SETC,0815KCBKDIAC / 133AC,AIR CONDITIONED,CHENNAI KALAIGNAR CBT,KARAIKUDI,08:15,18:15
SETC,2100KCBKDINS / 133PNS,NON AC SLEEPER SEATER,CHENNAI KALAIGNAR CBT,KARAIKUDI,21:00,07:00
SETC,2145KCBDEVNS / 136NS,NON AC SLEEPER SEATER,CHENNAI KALAIGNAR CBT,DEVAKOTTAI,21:45,06:15
SETC,2200KCBKDIAC / 133AC,AIR CONDITIONED,CHENNAI KALAIGNAR CBT,KARAIKUDI,22:00,08:00
SETC,2215KCBDEV / 136UD,ULTRA DELUXE,CHENNAI KALAIGNAR CBT,DEVAKOTTAI,22:15,06:45
SETC,2230KCBKDI / 133UD,ULTRA DELUXE,CHENNAI KALAIGNAR CBT,KARAIKUDI,22:30,08:15
SETC,2245KCBKDINS / 133NS,NON AC SLEEPER SEATER,CHENNAI KALAIGNAR CBT,KARAIKUDI,22:45,08:45
SETC,1530KCBKGLNS / 296NS,NON AC SLEEPER SEATER,CHENNAI KALAIGNAR CBT,KARUNGAL,15:30,08:00
SETC,2015KCBPLL / 433UD,ULTRA DELUXE,CHENNAI KALAIGNAR CBT,PALLAPATTI,20:15,04:30
SETC,2045KCBKRU / 429UD,ULTRA DELUXE,CHENNAI KALAIGNAR CBT,KARUR,20:45,05:45
COIMBATORE,2100KCBDHRCC01U / 100UD,ULTRA DELUXE,CHENNAI KALAIGNAR CBT,DHARAPURAM,21:00,05:00
SETC,2200KCBKER / 144UD,ULTRA DELUXE,CHENNAI KALAIGNAR CBT,KEERAMANGALAM,22:00,07:00
SETC,2105KCBKEZNS / 165NS,NON AC SLEEPER SEATER,CHENNAI KALAIGNAR CBT,KEEZHAKARAI,21:05,09:05
SETC,1800KCBKOKNS / 461NS,NON AC SLEEPER SEATER,CHENNAI KALAIGNAR CBT,KODAIKANAL,18:00,05:00
SETC,1830KCBKOK / 461UD,ULTRA DELUXE,CHENNAI KALAIGNAR CBT,KODAIKANAL,18:30,05:30
SETC,1900KCBKOKAB / 461AB,AC SLEEPER SEATER,CHENNAI KALAIGNAR CBT,KODAIKANAL,19:00,06:00
SETC,1700KCBKUS / H287UD,ULTRA DELUXE,CHENNAI KALAIGNAR CBT,KULASEKARAM,17:00,06:00
KUMBAKONAM,0230KCBKUMKK02L / 205J,DELUXE 3X2,CHENNAI KALAIGNAR CBT,KUMBAKONAM,02:30,09:30
KUMBAKONAM,0400KCBKUMKK02L / 201J,DELUXE 3X2,CHENNAI KALAIGNAR CBT,KUMBAKONAM,04:00,11:00
KUMBAKONAM,0500KCBKUMKK02L / 201N,DELUXE 3X2,CHENNAI KALAIGNAR CBT,KUMBAKONAM,05:00,12:00
SETC,0500KCBKUM / 303UD,ULTRA DELUXE,CHENNAI KALAIGNAR CBT,KUMBAKONAM,05:00,12:00
SETC,0515KCBKUMAC / 303AC,AIR CONDITIONED,CHENNAI KALAIGNAR CBT,KUMBAKONAM,05:15,12:15
SETC,0530KCBKUM / 303UD,ULTRA DELUXE,CHENNAI KALAIGNAR CBT,KUMBAKONAM,05:30,12:30
SETC,0600KCBKUMNS / 303NS,NON AC SLEEPER SEATER,CHENNAI KALAIGNAR CBT,KUMBAKONAM,06:00,12:00
SETC,0630KCBKUMAB / 303AB,AC SLEEPER SEATER,CHENNAI KALAIGNAR CBT,KUMBAKONAM,06:30,13:30
SETC,0715KCBKUM / 303UD,ULTRA DELUXE,CHENNAI KALAIGNAR CBT,KUMBAKONAM,07:15,14:15
SETC,0830KCBKUMNS / 303NS,NON AC SLEEPER SEATER,CHENNAI KALAIGNAR CBT,KUMBAKONAM,08:30,14:30
SETC,0900KCBTHAAB / 323AB,AC SLEEPER SEATER,CHENNAI KALAIGNAR CBT,THANJAVUR,09:00,15:00
SETC,1000KCBTHANS / 323NS,NON AC SLEEPER SEATER,CHENNAI KALAIGNAR CBT,THANJAVUR,10:00,16:00
SETC,1015KCBKUMLB / 303LB,NON AC LOWER BERTH SEATER,CHENNAI KALAIGNAR CBT,KUMBAKONAM,10:15,16:15
SETC,1100KCBKUMNS / 303NS,NON AC SLEEPER SEATER,CHENNAI KALAIGNAR CBT,KUMBAKONAM,11:00,17:00
KUMBAKONAM,1200KCBKUMKK02L / 205M,DELUXE 3X2,CHENNAI KALAIGNAR CBT,KUMBAKONAM,12:00,19:00
SETC,1630KCBKUMAB / 303AB,AC SLEEPER SEATER,CHENNAI KALAIGNAR CBT,KUMBAKONAM,16:30,23:30
SETC,1630KCBKUMAC / 303AC,AIR CONDITIONED,CHENNAI KALAIGNAR CBT,KUMBAKONAM,16:30,23:30
KUMBAKONAM,1730KCBKUMKK02L / 201M,DELUXE 3X2,CHENNAI KALAIGNAR CBT,KUMBAKONAM,17:30,00:30
SETC,2105KCBTHAAB / 323AB,AC SLEEPER SEATER,CHENNAI KALAIGNAR CBT,THANJAVUR,21:05,02:00
SETC,2215KCBTHAAB / 323AB,AC SLEEPER SEATER,CHENNAI KALAIGNAR CBT,THANJAVUR,22:15,04:00
SETC,2215KCBKUM / 303UD,ULTRA DELUXE,CHENNAI KALAIGNAR CBT,KUMBAKONAM,22:15,04:15
SETC,2230KCBTHANS / 323NS,NON AC SLEEPER SEATER,CHENNAI KALAIGNAR CBT,THANJAVUR,22:30,04:30
SETC,2230KCBADI / 333UD,ULTRA DELUXE,CHENNAI KALAIGNAR CBT,ADIRAMAPATTINAM,22:30,04:30
SETC,2235KCBKUMLB / 303LB,NON AC LOWER BERTH SEATER,CHENNAI KALAIGNAR CBT,KUMBAKONAM,22:35,04:35
SETC,2300KCBKUMAB / 303AB,AC SLEEPER SEATER,CHENNAI KALAIGNAR CBT,KUMBAKONAM,23:00,06:00
SETC,2315KCBKUMNS / 303NS,NON AC SLEEPER SEATER,CHENNAI KALAIGNAR CBT,KUMBAKONAM,23:15,05:15
KUMBAKONAM,2331KCBKUMKK02L / 201E,DELUXE 3X2,CHENNAI KALAIGNAR CBT,KUMBAKONAM,23:31,06:31
SETC,2345KCBKUMAB / 303AB,AC SLEEPER SEATER,CHENNAI KALAIGNAR CBT,KUMBAKONAM,23:45,06:45
KUMBAKONAM,0230KCBKUMKK02L / 205J,DELUXE 3X2,CHENNAI KALAIGNAR CBT,KUMBAKONAM,02:30,09:30
KUMBAKONAM,0400KCBKUMKK02L / 201J,DELUXE 3X2,CHENNAI KALAIGNAR CBT,KUMBAKONAM,04:00,11:00
KUMBAKONAM,0500KCBKUMKK02L / 201N,DELUXE 3X2,CHENNAI KALAIGNAR CBT,KUMBAKONAM,05:00,12:00
SETC,0500KCBKUM / 303UD,ULTRA DELUXE,CHENNAI KALAIGNAR CBT,KUMBAKONAM,05:00,12:00
SETC,0515KCBKUMAC / 303AC,AIR CONDITIONED,CHENNAI KALAIGNAR CBT,KUMBAKONAM,05:15,12:15
SETC,0530KCBKUM / 303UD,ULTRA DELUXE,CHENNAI KALAIGNAR CBT,KUMBAKONAM,05:30,12:30
SETC,0600KCBKUMNS / 303NS,NON AC SLEEPER SEATER,CHENNAI KALAIGNAR CBT,KUMBAKONAM,06:00,12:00
SETC,0630KCBKUMAB / 303AB,AC SLEEPER SEATER,CHENNAI KALAIGNAR CBT,KUMBAKONAM,06:30,13:30
SETC,0715KCBKUM / 303UD,ULTRA DELUXE,CHENNAI KALAIGNAR CBT,KUMBAKONAM,07:15,14:15
SETC,0830KCBKUMNS / 303NS,NON AC SLEEPER SEATER,CHENNAI KALAIGNAR CBT,KUMBAKONAM,08:30,14:30
SETC,0900KCBTHAAB / 323AB,AC SLEEPER SEATER,CHENNAI KALAIGNAR CBT,THANJAVUR,09:00,15:00
SETC,1000KCBTHANS / 323NS,NON AC SLEEPER SEATER,CHENNAI KALAIGNAR CBT,THANJAVUR,10:00,16:00
SETC,1015KCBKUMLB / 303LB,NON AC LOWER BERTH SEATER,CHENNAI KALAIGNAR CBT,KUMBAKONAM,10:15,16:15
SETC,1100KCBKUMNS / 303NS,NON AC SLEEPER SEATER,CHENNAI KALAIGNAR CBT,KUMBAKONAM,11:00,17:00
KUMBAKONAM,1200KCBKUMKK02L / 205M,DELUXE 3X2,CHENNAI KALAIGNAR CBT,KUMBAKONAM,12:00,19:00
SETC,1630KCBKUMAB / 303AB,AC SLEEPER SEATER,CHENNAI KALAIGNAR CBT,KUMBAKONAM,16:30,23:30
SETC,1630KCBKUMAC / 303AC,AIR CONDITIONED,CHENNAI KALAIGNAR CBT,KUMBAKONAM,16:30,23:30
KUMBAKONAM,1730KCBKUMKK02L / 201M,DELUXE 3X2,CHENNAI KALAIGNAR CBT,KUMBAKONAM,17:30,00:30
SETC,2105KCBTHAAB / 323AB,AC SLEEPER SEATER,CHENNAI KALAIGNAR CBT,THANJAVUR,21:05,02:00
SETC,2215KCBTHAAB / 323AB,AC SLEEPER SEATER,CHENNAI KALAIGNAR CBT,THANJAVUR,22:15,04:00
SETC,2215KCBKUM / 303UD,ULTRA DELUXE,CHENNAI KALAIGNAR CBT,KUMBAKONAM,22:15,04:15
SETC,2230KCBTHANS / 323NS,NON AC SLEEPER SEATER,CHENNAI KALAIGNAR CBT,THANJAVUR,22:30,04:30
SETC,2230KCBADI / 333UD,ULTRA DELUXE,CHENNAI KALAIGNAR CBT,ADIRAMAPATTINAM,22:30,04:30
SETC,2235KCBKUMLB / 303LB,NON AC LOWER BERTH SEATER,CHENNAI KALAIGNAR CBT,KUMBAKONAM,22:35,04:35
SETC,2300KCBKUMAB / 303AB,AC SLEEPER SEATER,CHENNAI KALAIGNAR CBT,KUMBAKONAM,23:00,06:00
SETC,2315KCBKUMNS / 303NS,NON AC SLEEPER SEATER,CHENNAI KALAIGNAR CBT,KUMBAKONAM,23:15,05:15
KUMBAKONAM,2331KCBKUMKK02L / 201E,DELUXE 3X2,CHENNAI KALAIGNAR CBT,KUMBAKONAM,23:31,06:31
SETC,2345KCBKUMAB / 303AB,AC SLEEPER SEATER,CHENNAI KALAIGNAR CBT,KUMBAKONAM,23:45,06:45
SETC,1830KCBKUI / 172UD,ULTRA DELUXE,CHENNAI KALAIGNAR CBT,KUMILI,18:30,06:30
SETC,1615KCBKTM / 189UD,ULTRA DELUXE,CHENNAI KALAIGNAR CBT,KUTTAM,16:15,07:15
SETC,0400KCBMADNS / 137NS,NON AC SLEEPER SEATER,CHENNAI KALAIGNAR CBT,MADURAI,04:00,11:00
SETC,0800KCBMAD / 137UD,ULTRA DELUXE,CHENNAI KALAIGNAR CBT,MADURAI,08:00,16:30
SETC,0800KCBMADAS / 137AS,AC SLEEPER,CHENNAI KALAIGNAR CBT,MADURAI,08:00,14:30
SETC,0801KCBMADLB / 137LB,NON AC LOWER BERTH SEATER,CHENNAI KALAIGNAR CBT,MADURAI,08:01,15:01
SETC,0830KCBMADAB / 137AB,AC SLEEPER SEATER,CHENNAI KALAIGNAR CBT,MADURAI,08:30,16:00
SETC,0900KCBMADNS / 137NS,NON AC SLEEPER SEATER,CHENNAI KALAIGNAR CBT,MADURAI,09:00,16:00
SETC,0930KCBMADAB / 137AB,AC SLEEPER SEATER,CHENNAI KALAIGNAR CBT,MADURAI,09:30,17:00
SETC,1000KCBMADNS / 137NS,NON AC SLEEPER SEATER,CHENNAI KALAIGNAR CBT,MADURAI,10:00,17:00
SETC,1030KCBMADAB / 137AB,AC SLEEPER SEATER,CHENNAI KALAIGNAR CBT,MADURAI,10:30,18:00
SETC,1045KCBMADNS / 137NS,NON AC SLEEPER SEATER,CHENNAI KALAIGNAR CBT,MADURAI,10:45,17:45
SETC,1100KCBMADAB / 137AB,AC SLEEPER SEATER,CHENNAI KALAIGNAR CBT,MADURAI,11:00,18:30
SETC,1100KCBMAD / 137UD,ULTRA DELUXE,CHENNAI KALAIGNAR CBT,MADURAI,11:00,19:30
SETC,1100KCBMADAL / 137AL,AC LOWER BERTH SEATER,CHENNAI KALAIGNAR CBT,MADURAI,11:00,18:00
SETC,1600KCBTUTAB / 170AB,AC SLEEPER SEATER,CHENNAI KALAIGNAR CBT,TUTICORIN,16:00,00:05
SETC,1700KCBSHEAB / 184AB,AC SLEEPER SEATER,CHENNAI KALAIGNAR CBT,SHENCOTTAH,17:00,02:00
SETC,1730KCBSHE / 184UD,ULTRA DELUXE,CHENNAI KALAIGNAR CBT,SHENCOTTAH,17:30,02:30
SETC,1730TIITICNS / H191NS,NON AC SLEEPER SEATER,CHENNAI TIRUVOTRIYUR,TIRUCHENDUR,18:45,04:00
SETC,1900KCBTUTAB / 170AB,AC SLEEPER SEATER,CHENNAI KALAIGNAR CBT,TUTICORIN,19:00,03:00
SETC,1915KCBTIUAB / 180AB,AC SLEEPER SEATER,CHENNAI KALAIGNAR CBT,TIRUNELVELI,19:15,01:15
SETC,1930KCBSHEAB / 184AB,AC SLEEPER SEATER,CHENNAI KALAIGNAR CBT,SHENCOTTAH,19:30,04:30
SETC,1830TIVTICAB / 191TAB,AC SLEEPER SEATER,CHENNAI TIRUVANMIYUR,TIRUCHENDUR,20:00,04:30
SETC,2001KCBMADLB / 137LB,NON AC LOWER BERTH SEATER,CHENNAI KALAIGNAR CBT,MADURAI,20:01,03:01
SETC,2015KCBTIUAB / 180AB,AC SLEEPER SEATER,CHENNAI KALAIGNAR CBT,TIRUNELVELI,20:15,02:15
SETC,2030KCBMADAB / 137AB,AC SLEEPER SEATER,CHENNAI KALAIGNAR CBT,MADURAI,20:30,04:00
SETC,2030KCBSHE / 184UD,ULTRA DELUXE,CHENNAI KALAIGNAR CBT,SHENCOTTAH,20:30,05:30
SETC,2030KCBTUTAS / 170AB,AC SLEEPER,CHENNAI KALAIGNAR CBT,TUTICORIN,20:30,04:55
SETC,2030KCBMADNS / 137NS,NON AC SLEEPER SEATER,CHENNAI KALAIGNAR CBT,MADURAI,20:30,03:30
SETC,2035KCBUSI / 157UD,ULTRA DELUXE,CHENNAI KALAIGNAR CBT,USILAMPATTI,20:35,05:30
SETC,2050KCBTIUAS / 180AS,AC SLEEPER,CHENNAI KALAIGNAR CBT,TIRUNELVELI,20:50,02:50
SETC,2100KCBMADNS / 137NS,NON AC SLEEPER SEATER,CHENNAI KALAIGNAR CBT,MADURAI,21:00,04:00
SETC,2100KCBTUTNB / 170AB,NON AC SLEEPER,CHENNAI KALAIGNAR CBT,TUTICORIN,21:00,04:30
SETC,2115KCBMADAS / 137AS,AC SLEEPER,CHENNAI KALAIGNAR CBT,MADURAI,21:15,03:45
SETC,2130KCBMADAB / 137AB,AC SLEEPER SEATER,CHENNAI KALAIGNAR CBT,MADURAI,21:30,05:00
SETC,2145KCBTIUAS / 180AS,AC SLEEPER,CHENNAI KALAIGNAR CBT,TIRUNELVELI,21:45,03:45
SETC,2205KCBMADLB / 137LB,NON AC LOWER BERTH SEATER,CHENNAI KALAIGNAR CBT,MADURAI,22:05,05:05
SETC,2230KCBMADNS / 137NS,NON AC SLEEPER SEATER,CHENNAI KALAIGNAR CBT,MADURAI,22:30,05:30
SETC,2230KCBMADAB / 137AB,AC SLEEPER SEATER,CHENNAI KALAIGNAR CBT,MADURAI,22:30,06:00
SETC,2240KCBTUTAB / 170AB,AC SLEEPER SEATER,CHENNAI KALAIGNAR CBT,TUTICORIN,22:40,06:40
SETC,2301KCBMADLB / 137LB,NON AC LOWER BERTH SEATER,CHENNAI KALAIGNAR CBT,MADURAI,23:01,06:01
SETC,2330KCBMADAS / 137AS,AC SLEEPER,CHENNAI KALAIGNAR CBT,MADURAI,23:30,06:00
SETC,2330KCBMADAB / 137AB,AC SLEEPER SEATER,CHENNAI KALAIGNAR CBT,MADURAI,23:30,07:00
SETC,2330KCBMADAL / 137AL,AC LOWER BERTH SEATER,CHENNAI KALAIGNAR CBT,MADURAI,23:30,06:30
SETC,0400KCBMADNS / 137NS,NON AC SLEEPER SEATER,CHENNAI KALAIGNAR CBT,MADURAI,04:00,11:00
SETC,0800KCBMAD / 137UD,ULTRA DELUXE,CHENNAI KALAIGNAR CBT,MADURAI,08:00,16:30
SETC,0800KCBMADAS / 137AS,AC SLEEPER,CHENNAI KALAIGNAR CBT,MADURAI,08:00,14:30
SETC,0801KCBMADLB / 137LB,NON AC LOWER BERTH SEATER,CHENNAI KALAIGNAR CBT,MADURAI,08:01,15:01
SETC,0830KCBMADAB / 137AB,AC SLEEPER SEATER,CHENNAI KALAIGNAR CBT,MADURAI,08:30,16:00
SETC,0900KCBMADNS / 137NS,NON AC SLEEPER SEATER,CHENNAI KALAIGNAR CBT,MADURAI,09:00,16:00
SETC,0930KCBMADAB / 137AB,AC SLEEPER SEATER,CHENNAI KALAIGNAR CBT,MADURAI,09:30,17:00
SETC,1000KCBMADNS / 137NS,NON AC SLEEPER SEATER,CHENNAI KALAIGNAR CBT,MADURAI,10:00,17:00
SETC,1030KCBMADAB / 137AB,AC SLEEPER SEATER,CHENNAI KALAIGNAR CBT,MADURAI,10:30,18:00
SETC,1045KCBMADNS / 137NS,NON AC SLEEPER SEATER,CHENNAI KALAIGNAR CBT,MADURAI,10:45,17:45
SETC,1100KCBMADAB / 137AB,AC SLEEPER SEATER,CHENNAI KALAIGNAR CBT,MADURAI,11:00,18:30
SETC,1100KCBMAD / 137UD,ULTRA DELUXE,CHENNAI KALAIGNAR CBT,MADURAI,11:00,19:30
SETC,1100KCBMADAL / 137AL,AC LOWER BERTH SEATER,CHENNAI KALAIGNAR CBT,MADURAI,11:00,18:00
SETC,1600KCBTUTAB / 170AB,AC SLEEPER SEATER,CHENNAI KALAIGNAR CBT,TUTICORIN,16:00,00:05
SETC,1700KCBSHEAB / 184AB,AC SLEEPER SEATER,CHENNAI KALAIGNAR CBT,SHENCOTTAH,17:00,02:00
SETC,1730KCBSHE / 184UD,ULTRA DELUXE,CHENNAI KALAIGNAR CBT,SHENCOTTAH,17:30,02:30
SETC,1730TIITICNS / H191NS,NON AC SLEEPER SEATER,CHENNAI TIRUVOTRIYUR,TIRUCHENDUR,18:45,04:00
SETC,1900KCBTUTAB / 170AB,AC SLEEPER SEATER,CHENNAI KALAIGNAR CBT,TUTICORIN,19:00,03:00
SETC,1915KCBTIUAB / 180AB,AC SLEEPER SEATER,CHENNAI KALAIGNAR CBT,TIRUNELVELI,19:15,01:15
SETC,1930KCBSHEAB / 184AB,AC SLEEPER SEATER,CHENNAI KALAIGNAR CBT,SHENCOTTAH,19:30,04:30
SETC,1830TIVTICAB / 191TAB,AC SLEEPER SEATER,CHENNAI TIRUVANMIYUR,TIRUCHENDUR,20:00,04:30
SETC,2001KCBMADLB / 137LB,NON AC LOWER BERTH SEATER,CHENNAI KALAIGNAR CBT,MADURAI,20:01,03:01
SETC,2015KCBTIUAB / 180AB,AC SLEEPER SEATER,CHENNAI KALAIGNAR CBT,TIRUNELVELI,20:15,02:15
SETC,2030KCBMADAB / 137AB,AC SLEEPER SEATER,CHENNAI KALAIGNAR CBT,MADURAI,20:30,04:00
SETC,2030KCBSHE / 184UD,ULTRA DELUXE,CHENNAI KALAIGNAR CBT,SHENCOTTAH,20:30,05:30
SETC,2030KCBTUTAS / 170AB,AC SLEEPER,CHENNAI KALAIGNAR CBT,TUTICORIN,20:30,04:55
SETC,2030KCBMADNS / 137NS,NON AC SLEEPER SEATER,CHENNAI KALAIGNAR CBT,MADURAI,20:30,03:30
SETC,2035KCBUSI / 157UD,ULTRA DELUXE,CHENNAI KALAIGNAR CBT,USILAMPATTI,20:35,05:30
SETC,2050KCBTIUAS / 180AS,AC SLEEPER,CHENNAI KALAIGNAR CBT,TIRUNELVELI,20:50,02:50
SETC,2100KCBMADNS / 137NS,NON AC SLEEPER SEATER,CHENNAI KALAIGNAR CBT,MADURAI,21:00,04:00
SETC,2100KCBTUTNB / 170AB,NON AC SLEEPER,CHENNAI KALAIGNAR CBT,TUTICORIN,21:00,04:30
SETC,2115KCBMADAS / 137AS,AC SLEEPER,CHENNAI KALAIGNAR CBT,MADURAI,21:15,03:45
SETC,2130KCBMADAB / 137AB,AC SLEEPER SEATER,CHENNAI KALAIGNAR CBT,MADURAI,21:30,05:00
SETC,2145KCBTIUAS / 180AS,AC SLEEPER,CHENNAI KALAIGNAR CBT,TIRUNELVELI,21:45,03:45
SETC,2205KCBMADLB / 137LB,NON AC LOWER BERTH SEATER,CHENNAI KALAIGNAR CBT,MADURAI,22:05,05:05
SETC,2230KCBMADNS / 137NS,NON AC SLEEPER SEATER,CHENNAI KALAIGNAR CBT,MADURAI,22:30,05:30
SETC,2230KCBMADAB / 137AB,AC SLEEPER SEATER,CHENNAI KALAIGNAR CBT,MADURAI,22:30,06:00
SETC,2240KCBTUTAB / 170AB,AC SLEEPER SEATER,CHENNAI KALAIGNAR CBT,TUTICORIN,22:40,06:40
SETC,2301KCBMADLB / 137LB,NON AC LOWER BERTH SEATER,CHENNAI KALAIGNAR CBT,MADURAI,23:01,06:01
SETC,2330KCBMADAS / 137AS,AC SLEEPER,CHENNAI KALAIGNAR CBT,MADURAI,23:30,06:00
SETC,2330KCBMADAB / 137AB,AC SLEEPER SEATER,CHENNAI KALAIGNAR CBT,MADURAI,23:30,07:00
SETC,2330KCBMADAL / 137AL,AC LOWER BERTH SEATER,CHENNAI KALAIGNAR CBT,MADURAI,23:30,06:30
SETC,2015KCBPEU / 336UD,ULTRA DELUXE,CHENNAI KALAIGNAR CBT,PERAVURANI,20:15,03:15
SETC,2100KCBPATNS / 332,NON AC SLEEPER SEATER,CHENNAI KALAIGNAR CBT,PATTUKOTTAI,21:00,05:15
SETC,2145KCBPATAB / 332AB,AC SLEEPER SEATER,CHENNAI KALAIGNAR CBT,PATTUKOTTAI,21:45,06:00
SETC,2200KCBMANAC / 322AC,AIR CONDITIONED,CHENNAI KALAIGNAR CBT,MANNARKUDI,22:00,06:20
SETC,2230KCBADI / 333UD,ULTRA DELUXE,CHENNAI KALAIGNAR CBT,ADIRAMAPATTINAM,22:30,05:30
SETC,1415KCBMARAB / 284AB,AC SLEEPER SEATER,CHENNAI KALAIGNAR CBT,MARTHANDAM,14:15,04:15
SETC,1500KCBMAR / 284KUD,ULTRA DELUXE,CHENNAI KALAIGNAR CBT,MARTHANDAM,15:00,08:45
SETC,1600KCBTRV / 794UD,ULTRA DELUXE,CHENNAI KALAIGNAR CBT,TRIVANDRUM,16:00,06:00
SETC,1715KCBMARNS / 284NS,NON AC SLEEPER SEATER,CHENNAI KALAIGNAR CBT,MARTHANDAM,17:15,07:15
SETC,1900KCBMARNS / 284NS,NON AC SLEEPER SEATER,CHENNAI KALAIGNAR CBT,MARTHANDAM,19:00,09:00
SETC,1415KCBMARAB / 284AB,AC SLEEPER SEATER,CHENNAI KALAIGNAR CBT,MARTHANDAM,14:15,04:15
SETC,1500KCBMAR / 284KUD,ULTRA DELUXE,CHENNAI KALAIGNAR CBT,MARTHANDAM,15:00,08:45
SETC,1600KCBTRV / 794UD,ULTRA DELUXE,CHENNAI KALAIGNAR CBT,TRIVANDRUM,16:00,06:00
SETC,1715KCBMARNS / 284NS,NON AC SLEEPER SEATER,CHENNAI KALAIGNAR CBT,MARTHANDAM,17:15,07:15
SETC,1900KCBMARNS / 284NS,NON AC SLEEPER SEATER,CHENNAI KALAIGNAR CBT,MARTHANDAM,19:00,09:00
SETC,1415KCBMARAB / 284AB,AC SLEEPER SEATER,CHENNAI KALAIGNAR CBT,MARTHANDAM,14:15,03:15
SETC,1500KCBMAR / 284KUD,ULTRA DELUXE,CHENNAI KALAIGNAR CBT,MARTHANDAM,15:00,04:00
SETC,1530KCBKGLNS / 296NS,NON AC SLEEPER SEATER,CHENNAI KALAIGNAR CBT,KARUNGAL,15:30,03:30
SETC,1600KCBTRV / 794UD,ULTRA DELUXE,CHENNAI KALAIGNAR CBT,TRIVANDRUM,16:00,05:00
SETC,1630KCBKAK / 282UD,ULTRA DELUXE,CHENNAI KALAIGNAR CBT,KANYAKUMARI,16:30,05:30
SETC,1630KCBNAGNS / H198NS,NON AC SLEEPER SEATER,CHENNAI KALAIGNAR CBT,NAGERCOIL VADACHERRY,16:30,06:15
SETC,1645KCBNAGAB / 198AB,AC SLEEPER SEATER,CHENNAI KALAIGNAR CBT,NAGERCOIL VADACHERRY,16:45,03:45
SETC,1715KCBMARNS / 284NS,NON AC SLEEPER SEATER,CHENNAI KALAIGNAR CBT,MARTHANDAM,17:15,06:15
SETC,1730KCBNAGAC / 198AC,AIR CONDITIONED,CHENNAI KALAIGNAR CBT,NAGERCOIL VADACHERRY,17:30,04:30
SETC,1800KCBNAGNS / 198NS,NON AC SLEEPER SEATER,CHENNAI KALAIGNAR CBT,NAGERCOIL VADACHERRY,18:00,05:00
SETC,1830KCBNAGAB / 198AB,AC SLEEPER SEATER,CHENNAI KALAIGNAR CBT,NAGERCOIL VADACHERRY,18:30,05:30
SETC,1900KCBMARNS / 284NS,NON AC SLEEPER SEATER,CHENNAI KALAIGNAR CBT,MARTHANDAM,19:00,07:30
SETC,1915KCBNAGNS / 198NS,NON AC SLEEPER SEATER,CHENNAI KALAIGNAR CBT,NAGERCOIL VADACHERRY,19:15,06:15
SETC,1930KCBNAGLB / 198LB,NON AC LOWER BERTH SEATER,CHENNAI KALAIGNAR CBT,NAGERCOIL VADACHERRY,19:30,06:30
SETC,2015KCBKAK / 282UD,ULTRA DELUXE,CHENNAI KALAIGNAR CBT,KANYAKUMARI,20:15,09:15
SETC,2115KCBNAGNS / 198NS,NON AC SLEEPER SEATER,CHENNAI KALAIGNAR CBT,NAGERCOIL VADACHERRY,21:15,08:15
SETC,1415KCBMARAB / 284AB,AC SLEEPER SEATER,CHENNAI KALAIGNAR CBT,MARTHANDAM,14:15,03:15
SETC,1500KCBMAR / 284KUD,ULTRA DELUXE,CHENNAI KALAIGNAR CBT,MARTHANDAM,15:00,04:00
SETC,1530KCBKGLNS / 296NS,NON AC SLEEPER SEATER,CHENNAI KALAIGNAR CBT,KARUNGAL,15:30,03:30
